led0,170,17,-288206598,led1,150,15,-278342164,led2,130,13,265992781,led3,110,11,257205096,led4,90,9,-289065522,led5,70,7,-278745319,led6,50,5,266082388,led7,30,3,256876425,led8,10,1,-290204068,led9,350,35,257850391,led10,330,33,-286746214,led11,310,31,-277551583,led12,290,29,265778165,led13,270,27,257691222,led14,250,25,-287275267,led15,230,23,-277942749,led16,210,21,265891142,led17,190,19,257476509,50,1064329555
led0,170,17,-288206597,led1,150,15,-278342164,led2,130,13,265992780,led3,110,11,49,led4,90,9,-289065522,led5,70,7,-278745318,led6,50,5,266082387,led7,30,3,256876424,led8,10,1,-290204065,led9,350,35,257850390,led10,330,33,-286746214,led11,310,31,-277551583,led12,290,29,265778164,led13,270,27,257691221,led14,250,25,-287275267,led15,230,23,-277942749,led16,210,21,265891140,led17,190,19,257476508,50,1064329550
led0,170,17,-288206597,led1,150,15,-278342164,led2,130,13,265992779,led3,110,11,49,led4,90,9,-289065521,led5,70,7,-278745313,led6,50,5,49,led7,30,3,256876423,led8,10,1,-290204065,led9,350,35,257850389,led10,330,33,-286746214,led11,310,31,-277551583,led12,290,29,265778162,led13,270,27,257691220,led14,250,25,-287275267,led15,230,23,-277942749,led16,210,21,265891139,led17,190,19,257476506,130,1063971116
led0,170,17,-288206597,led1,150,15,-278342164,led2,130,13,265992777,led3,110,11,48,led4,90,9,-289065521,led5,70,7,-278745310,led6,50,5,48,led7,30,3,256876421,led8,10,1,-290204065,led9,350,35,257850388,led10,330,33,-286746214,led11,310,31,-277551583,led12,290,29,50,led13,270,27,257691218,led14,250,25,-287275267,led15,230,23,-277942749,led16,210,21,265891138,led17,190,19,257476505,130,1063971111
led0,170,17,-288206597,led1,150,15,-278342164,led2,130,13,265992776,led3,110,11,47,led4,90,9,-289065521,led5,70,7,-278745310,led6,50,5,47,led7,30,3,256876420,led8,10,1,-290204065,led9,350,35,257850386,led10,330,33,-286746214,led11,310,31,-277551583,led12,290,29,49,led13,270,27,257691217,led14,250,25,-287275267,led15,230,23,-277942749,led16,210,21,49,led17,190,19,257476504,130,1063971106
led0,170,17,-288206595,led1,150,15,-278342164,led2,130,13,49,led3,110,11,46,led4,90,9,-289065521,led5,70,7,-278745310,led6,50,5,45,led7,30,3,256876419,led8,10,1,-290204065,led9,350,35,49,led10,330,33,-286746214,led11,310,31,-277551583,led12,290,29,47,led13,270,27,257691216,led14,250,25,-287275267,led15,230,23,-277942749,led16,210,21,50,led17,190,19,257476503,300,1051057403
led0,170,17,-288206595,led1,150,15,-278342164,led2,130,13,48,led3,110,11,46,led4,90,9,-289065517,led5,70,7,-278745310,led6,50,5,44,led7,30,3,256876418,led8,10,1,-290204065,led9,350,35,48,led10,330,33,-286746214,led11,310,31,-277551583,led12,290,29,46,led13,270,27,257691215,led14,250,25,-287275267,led15,230,23,-277942749,led16,210,21,48,led17,190,19,257476501,300,1051057398
led0,170,17,-288206595,led1,150,15,-278342162,led2,130,13,47,led3,110,11,44,led4,90,9,-289065517,led5,70,7,-278745310,led6,50,5,43,led7,30,3,256876416,led8,10,1,-290204065,led9,350,35,48,led10,330,33,-286746214,led11,310,31,-277551583,led12,290,29,45,led13,270,27,257691213,led14,250,25,-287275267,led15,230,23,-277942749,led16,210,21,49,led17,190,19,257476500,300,1051057393
led0,170,17,-288206595,led1,150,15,-278342162,led2,130,13,46,led3,110,11,43,led4,90,9,-289065517,led5,70,7,-278745310,led6,50,5,42,led7,30,3,256876415,led8,10,1,-290204065,led9,350,35,46,led10,330,33,-286746214,led11,310,31,-277551583,led12,290,29,44,led13,270,27,257691212,led14,250,25,-287275267,led15,230,23,-277942749,led16,210,21,48,led17,190,19,49,270,1030764850
led0,170,17,-288206595,led1,150,15,-278342162,led2,130,13,45,led3,110,11,42,led4,90,9,-289065517,led5,70,7,-278745310,led6,50,5,40,led7,30,3,49,led8,10,1,-290204065,led9,350,35,45,led10,330,33,-286746212,led11,310,31,-277551583,led12,290,29,43,led13,270,27,257691211,led14,250,25,-287275267,led15,230,23,-277942749,led16,210,21,47,led17,190,19,48,270,1030764845
