led0,170,-1152826394,-288206598,led1,150,-1113368659,-278342164,led2,130,1063971126,265992781,led3,110,1028820387,257205096,led4,90,-1156262091,-289065522,led5,70,-1114981278,-278745319,led6,50,1064329555,266082388,led7,30,1027505702,256876425,led8,10,-1160816273,-290204068,led9,350,1031401567,257850391,led10,330,-1146984859,-286746214,led11,310,-1110206333,-277551583,led12,290,1063112661,265778165,led13,270,1030764890,257691222,led14,250,-1149101071,-287275267,led15,230,-1111770998,-277942749,led16,210,1063564568,265891142,led17,190,1029906037,257476509,50,1064329555
led0,170,-1152826394,-288206598,led1,150,-1113368659,-278342164,led2,130,1063971121,265992780,led3,110,1028820382,257205095,led4,90,-1156262073,-289065518,led5,70,-1114981278,-278745319,led6,50,1064329550,266082387,led7,30,200,50,led8,10,-1160816273,-290204068,led9,350,1031401562,257850390,led10,330,-1146984859,-286746214,led11,310,-1110206333,-277551583,led12,290,1063112656,265778164,led13,270,1030764885,257691221,led14,250,-1149101071,-287275267,led15,230,-1111770998,-277942749,led16,210,1063564563,265891140,led17,190,1029906032,257476508,50,1064329550
led0,170,-1152826394,-288206598,led1,150,-1113368659,-278342164,led2,130,197,49,led3,110,199,49,led4,90,-1156262065,-289065516,led5,70,-1114981278,-278745319,led6,50,1064329545,266082386,led7,30,195,48,led8,10,-1160816273,-290204068,led9,350,1031401557,257850389,led10,330,-1146984859,-286746214,led11,310,-1110206322,-277551580,led12,290,1063112651,265778162,led13,270,1030764880,257691220,led14,250,-1149101071,-287275267,led15,230,-1111770995,-277942748,led16,210,1063564558,265891139,led17,190,1029906027,257476506,50,1064329545
led0,170,-1152826387,-288206596,led1,150,-1113368659,-278342164,led2,130,194,48,led3,110,194,48,led4,90,-1156262065,-289065516,led5,70,-1114981278,-278745319,led6,50,1064329540,266082385,led7,30,190,47,led8,10,-1160816270,-290204067,led9,350,1031401552,257850388,led10,330,-1146984859,-286746214,led11,310,-1110206322,-277551580,led12,290,1063112646,265778161,led13,270,1030764875,257691218,led14,250,-1149101071,-287275267,led15,230,-1111770995,-277942748,led16,210,200,50,led17,190,200,50,50,1064329540
led0,170,-1152826387,-288206596,led1,150,-1113368659,-278342164,led2,130,189,47,led3,110,189,47,led4,90,-1156262065,-289065516,led5,70,-1114981278,-278745319,led6,50,1064329535,266082383,led7,30,185,46,led8,10,-1160816270,-290204067,led9,350,1031401547,257850386,led10,330,-1146984851,-286746212,led11,310,-1110206322,-277551580,led12,290,1063112641,265778160,led13,270,1030764870,257691217,led14,250,-1149101071,-287275267,led15,230,-1111770995,-277942748,led16,210,196,49,led17,190,195,48,50,1064329535
led0,170,-1152826387,-288206596,led1,150,-1113368659,-278342164,led2,130,184,46,led3,110,184,46,led4,90,-1156262058,-289065514,led5,70,-1114981278,-278745319,led6,50,1064329530,266082382,led7,30,180,45,led8,10,-1160816270,-290204067,led9,350,1031401542,257850385,led10,330,-1146984848,-286746212,led11,310,-1110206322,-277551580,led12,290,1063112636,265778159,led13,270,1030764865,257691216,led14,250,-1149101071,-287275267,led15,230,-1111770993,-277942748,led16,210,195,48,led17,190,190,47,50,1064329530
led0,170,-1152826387,-288206596,led1,150,-1113368659,-278342164,led2,130,180,45,led3,110,179,44,led4,90,-1156262058,-289065514,led5,70,-1114981278,-278745319,led6,50,1064329525,266082381,led7,30,175,43,led8,10,-1160816270,-290204067,led9,350,1031401537,257850384,led10,330,-1146984848,-286746212,led11,310,-1110206316,-277551579,led12,290,1063112631,265778157,led13,270,1030764860,257691215,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,190,47,led17,190,185,46,50,1064329525
led0,170,-1152826387,-288206596,led1,150,-1113368645,-278342161,led2,130,175,43,led3,110,174,43,led4,90,-1156262058,-289065514,led5,70,-1114981278,-278745319,led6,50,200,50,led7,30,170,42,led8,10,-1160816270,-290204067,led9,350,1031401532,257850383,led10,330,-1146984846,-286746211,led11,310,-1110206316,-277551579,led12,290,1063112626,265778156,led13,270,1030764855,257691213,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,190,47,led17,190,185,46,290,1063112626
led0,170,-1152826387,-288206596,led1,150,-1113368645,-278342161,led2,130,170,42,led3,110,169,42,led4,90,-1156262058,-289065514,led5,70,-1114981278,-278745319,led6,50,195,48,led7,30,165,41,led8,10,-1160816270,-290204067,led9,350,1031401527,257850381,led10,330,-1146984846,-286746211,led11,310,-1110206316,-277551579,led12,290,1063112621,265778155,led13,270,1030764850,257691212,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,192,48,led17,190,180,45,290,1063112621
led0,170,-1152826387,-288206596,led1,150,-1113368643,-278342160,led2,130,166,41,led3,110,164,41,led4,90,-1156262058,-289065514,led5,70,-1114981278,-278745319,led6,50,190,47,led7,30,160,40,led8,10,-1160816270,-290204067,led9,350,1031401522,257850380,led10,330,-1146984846,-286746211,led11,310,-1110206313,-277551578,led12,290,1063112616,265778154,led13,270,1030764845,257691211,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,192,48,led17,190,175,43,290,1063112616
led0,170,-1152826387,-288206596,led1,150,-1113368643,-278342160,led2,130,161,40,led3,110,159,39,led4,90,-1156262058,-289065514,led5,70,-1114981278,-278745319,led6,50,185,46,led7,30,155,38,led8,10,-1160816270,-290204067,led9,350,1031401517,257850379,led10,330,-1146984846,-286746211,led11,310,-1110206313,-277551578,led12,290,1063112611,265778152,led13,270,1030764840,257691210,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,187,46,led17,190,171,42,290,1063112611
led0,170,-1152826387,-288206596,led1,150,-1113368643,-278342160,led2,130,156,39,led3,110,154,38,led4,90,-1156262046,-289065511,led5,70,-1114981278,-278745319,led6,50,182,45,led7,30,150,37,led8,10,-1160816270,-290204067,led9,350,1031401512,257850378,led10,330,-1146984846,-286746211,led11,310,-1110206313,-277551578,led12,290,1063112606,265778151,led13,270,1030764835,257691208,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,186,46,led17,190,166,41,290,1063112606
led0,170,-1152826387,-288206596,led1,150,-1113368643,-278342160,led2,130,151,37,led3,110,149,37,led4,90,-1156262046,-289065511,led5,70,-1114981278,-278745319,led6,50,177,44,led7,30,145,36,led8,10,-1160816270,-290204067,led9,350,200,50,led10,330,-1146984840,-286746210,led11,310,-1110206313,-277551578,led12,290,1063112601,265778150,led13,270,1030764830,257691207,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,189,47,led17,190,161,40,290,1063112601
led0,170,-1152826377,-288206594,led1,150,-1113368637,-278342159,led2,130,148,37,led3,110,144,36,led4,90,-1156262046,-289065511,led5,70,-1114981278,-278745319,led6,50,178,44,led7,30,140,35,led8,10,-1160816270,-290204067,led9,350,197,49,led10,330,-1146984840,-286746210,led11,310,-1110206313,-277551578,led12,290,1063112596,265778149,led13,270,1030764825,257691206,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,184,46,led17,190,156,39,290,1063112596
led0,170,-1152826377,-288206594,led1,150,-1113368637,-278342159,led2,130,143,35,led3,110,139,34,led4,90,-1156262046,-289065511,led5,70,-1114981278,-278745319,led6,50,173,43,led7,30,138,34,led8,10,-1160816270,-290204067,led9,350,196,49,led10,330,-1146984834,-286746208,led11,310,-1110206313,-277551578,led12,290,1063112591,265778147,led13,270,1030764820,257691205,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,184,46,led17,190,151,37,290,1063112591
led0,170,-1152826377,-288206594,led1,150,-1113368637,-278342159,led2,130,139,34,led3,110,134,33,led4,90,-1156262046,-289065511,led5,70,-1114981275,-278745318,led6,50,168,42,led7,30,133,33,led8,10,-1160816270,-290204067,led9,350,191,47,led10,330,-1146984834,-286746208,led11,310,-1110206313,-277551578,led12,290,1063112586,265778146,led13,270,1030764815,257691203,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,184,46,led17,190,146,36,290,1063112586
led0,170,-1152826377,-288206594,led1,150,-1113368637,-278342159,led2,130,134,33,led3,110,129,32,led4,90,-1156262046,-289065511,led5,70,-1114981267,-278745316,led6,50,163,40,led7,30,129,32,led8,10,-1160816270,-290204067,led9,350,186,46,led10,330,-1146984834,-286746208,led11,310,-1110206313,-277551578,led12,290,1063112581,265778145,led13,270,198,49,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,180,45,led17,190,145,36,290,1063112581
led0,170,-1152826377,-288206594,led1,150,-1113368637,-278342159,led2,130,129,32,led3,110,124,31,led4,90,-1156262046,-289065511,led5,70,-1114981267,-278745316,led6,50,158,39,led7,30,125,31,led8,10,-1160816270,-290204067,led9,350,181,45,led10,330,-1146984834,-286746208,led11,310,-1110206313,-277551578,led12,290,1063112576,265778144,led13,270,193,48,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,179,44,led17,190,140,35,290,1063112576
led0,170,-1152826377,-288206594,led1,150,-1113368637,-278342159,led2,130,124,31,led3,110,119,29,led4,90,-1156262046,-289065511,led5,70,-1114981267,-278745316,led6,50,153,38,led7,30,120,30,led8,10,-1160816270,-290204067,led9,350,184,46,led10,330,-1146984824,-286746206,led11,310,-1110206313,-277551578,led12,290,1063112571,265778142,led13,270,188,47,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,175,43,led17,190,135,33,290,1063112571
led0,170,-1152826369,-288206592,led1,150,-1113368637,-278342159,led2,130,119,29,led3,110,114,28,led4,90,-1156262046,-289065511,led5,70,-1114981267,-278745316,led6,50,148,37,led7,30,118,29,led8,10,-1160816268,-290204067,led9,350,179,44,led10,330,-1146984824,-286746206,led11,310,-1110206313,-277551578,led12,290,1063112566,265778141,led13,270,183,45,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,170,42,led17,190,130,32,290,1063112566
led0,170,-1152826369,-288206592,led1,150,-1113368637,-278342159,led2,130,114,28,led3,110,109,27,led4,90,-1156262046,-289065511,led5,70,-1114981261,-278745315,led6,50,143,35,led7,30,113,28,led8,10,-1160816268,-290204067,led9,350,180,45,led10,330,-1146984816,-286746204,led11,310,-1110206311,-277551577,led12,290,1063112561,265778140,led13,270,178,44,led14,250,-1149101071,-287275267,led15,230,-1111770987,-277942746,led16,210,165,41,led17,190,125,31,290,1063112561
led0,170,-1152826369,-288206592,led1,150,-1113368637,-278342159,led2,130,109,27,led3,110,104,26,led4,90,-1156262046,-289065511,led5,70,-1114981261,-278745315,led6,50,141,35,led7,30,108,27,led8,10,-1160816268,-290204067,led9,350,175,43,led10,330,-1146984816,-286746204,led11,310,-1110206308,-277551577,led12,290,1063112556,265778139,led13,270,173,43,led14,250,-1149101071,-287275267,led15,230,-1111770981,-277942745,led16,210,160,40,led17,190,121,30,290,1063112556
